time,u-speed,v-speed,pre_temp,humity,pressure,predict_speed,real_speed,theoryp,real_power
2016/5/20 14:30,1.15,4.87,9.7,44.74,901.51,5.003938449,4.53,6659.93,3562.41
2016/5/20 14:45,0.85,5.23,9.62,44.33,901.57,5.298622462,4.13,5671.52,2956.06
2016/5/20 15:00,0.39,5.4,9.58,43.83,901.71,5.414065016,4.47,6555.42,3655.47
2016/5/20 15:15,-0.65,5.54,9.51,43.72,901.79,5.578001434,4.35,6394.3,3551.87
2016/5/20 15:30,-1.98,5.63,9.52,43.02,901.97,5.968023123,4.81,8492.05,4900.36
2016/5/20 15:45,-2.49,5.8,9.56,41.57,902.07,6.311901457,5.58,12033.69,6924.62
2016/5/20 16:00,-0.41,6.32,9.52,40.75,901.14,6.333285088,6.1,14983.96,8982.13
2016/5/20 16:15,-0.55,6.68,9.63,39.9,901.13,6.702603972,5.68,12556.92,7371.47
2016/5/20 16:30,-0.29,6.81,9.7,39.37,901.14,6.816171946,4.92,8454.42,4867.55
2016/5/20 16:45,-0.12,6.72,9.69,39.18,901.17,6.721071343,4.71,7330.42,4184.04
2016/5/20 17:00,-0.17,6.55,9.64,39.23,901.23,6.552205735,4.89,8569.35,4842.78
2016/5/20 17:15,-0.26,6.35,9.59,39.33,901.32,6.355320606,4.99,9015.16,5200.66
2016/5/20 17:30,-0.38,6.03,9.43,39.65,901.41,6.041961602,5.41,10811.66,6341.62
2016/5/20 17:45,-0.68,5.88,9.24,39.85,901.48,5.919189134,4.86,8262.59,4670.88
2016/5/20 18:00,-1.29,6.02,9.07,39.62,901.52,6.156663057,4.74,7883.29,4506.42
2016/5/20 18:15,-1.72,6.37,8.99,38.17,901.54,6.598128523,4.68,7466.41,4253.06
2016/5/20 18:30,-1.66,6.5,8.94,35.49,901.35,6.708621319,5.02,9261.82,5244.55
2016/5/20 18:45,-2.17,6.59,8.78,33.75,901.34,6.938083309,5.39,10901.41,6455.24
2016/5/20 19:00,-3.15,7.23,8.64,32.44,901.34,7.886406026,5.63,12314.1,7260.61
2016/5/20 19:15,-3.6,7.86,8.62,29.83,901.29,8.645206764,6.04,14650.44,8638.59
2016/5/20 19:30,-3.63,8.01,8.62,27.67,901.31,8.79414578,6.09,15166.58,8992.64
2016/5/20 19:45,-3.6,8.05,8.59,26.58,901.27,8.818304826,6.91,20611.25,12769.93
2016/5/20 20:00,-3.54,8.07,8.56,25.86,901.22,8.812292551,7.08,21658.64,13314.49
2016/5/20 20:15,-3.49,8.06,8.51,25.38,901.18,8.783148638,6.87,20092.21,12409.97
2016/5/20 20:30,-3.4,8.04,8.46,25.01,901.11,8.729352782,6.15,15462.49,9436.35
2016/5/20 20:45,-3.31,7.98,8.39,24.74,901.08,8.639241865,5.78,13429.48,7888.76
2016/5/20 21:00,-3.23,7.9,8.31,24.53,901.05,8.534805212,4.72,7564.51,4280.44
2016/5/20 21:15,-3.15,7.82,8.23,24.39,900.99,8.430593099,4.33,5630.29,3096.55
2016/5/20 21:30,-3.08,7.72,8.14,24.29,900.93,8.311726656,4.31,5670.97,3211.19
2016/5/20 21:45,-3.02,7.69,8.1,24.14,900.88,8.261749209,4.16,4739.59,2602.59
2016/5/20 22:00,-2.97,7.67,8.08,23.96,900.91,8.224949848,4.68,6987.45,3938.05
2016/5/20 22:15,-2.91,7.61,8.08,23.77,901.09,8.147404495,6.07,14433.43,8628.3
2016/5/20 22:30,-2.84,7.57,8.07,23.64,901.13,8.085202533,6.8,19547.42,11896.48
2016/5/20 22:45,-2.78,7.53,8.07,23.51,901.17,8.026786406,7.14,22161.99,13849.67
2016/5/20 23:00,-2.73,7.46,8.08,23.44,901.19,7.943834087,7.21,22684.84,14058.37
2016/5/20 23:15,-2.67,7.37,8.1,23.58,901.2,7.838737143,6.86,20127.41,12093.54
2016/5/20 23:30,-2.55,7.21,8.18,24.06,901.21,7.647653235,4.76,8474.75,4029.95
2016/5/20 23:45,-2.37,6.95,8.37,24.77,901.22,7.342983045,2.96,3047.46,1027.23
2016/5/21 0:00,-2.14,6.62,8.61,25.62,901.23,6.957298326,2,1010.39,-32.93
2016/5/21 0:15,-1.85,6.2,8.94,26.58,901.24,6.470123646,2.77,2097.55,407.31
2016/5/21 0:30,-1.51,5.71,9.3,27.68,901.23,5.906284788,4.48,8066.59,4556.05
2016/5/21 0:45,-1.15,5.25,9.74,28.75,901.27,5.374476719,5.92,15371.79,9731.1
2016/5/21 1:00,-0.98,4.78,10,29.78,901.4,4.879426196,7.18,22460.19,14555.14
2016/5/21 1:15,-0.71,4.7,10.44,30.03,901.44,4.753325152,7.02,21497.62,14163.3
2016/5/21 1:30,-0.26,4.38,10.87,30.13,901.52,4.387710109,7.03,21609.18,14192.7
2016/5/21 1:45,0.11,3.79,11.13,30.57,901.43,3.79159597,6.98,20950.77,13831.92
2016/5/21 2:00,0.4,3.36,11.32,31.05,901.39,3.383725757,6.79,19590.34,12417.77
2016/5/21 2:15,0.6,3.1,11.49,31.38,901.31,3.157530681,6.67,18663,11908.49
2016/5/21 2:30,0.7,3,11.64,31.44,901.25,3.08058436,6.87,20048.67,12917.49
2016/5/21 2:45,0.57,3.11,11.79,31.28,901.24,3.161803283,6.92,20511.87,13446.74
2016/5/21 3:00,0.26,3.35,11.93,30.92,901.22,3.360074404,6.61,18406.7,12154.61
2016/5/21 3:15,-0.03,3.56,12.06,30.4,901.21,3.560126402,7.02,21408.88,14570.16
2016/5/21 3:30,-0.21,3.62,12.19,29.83,901.2,3.626086044,6.92,20834.42,13981.1
2016/5/21 3:45,-0.31,3.64,12.31,29.4,901.18,3.6531767,6.73,19777.6,13129.69
2016/5/21 4:00,-0.41,3.59,12.44,29.05,901.21,3.613336408,6.66,19639.73,12997.98
2016/5/21 4:15,-0.52,3.51,12.56,28.76,901.12,3.548309457,6.53,18194.27,11402.73
2016/5/21 4:30,-0.68,3.42,12.69,28.49,901.07,3.486947089,6.55,17968.72,11176.52
2016/5/21 4:45,-0.82,3.32,12.83,28.21,901.02,3.419766074,6.6,18119.37,11458.4
2016/5/21 5:00,-0.88,3.16,12.97,27.89,900.96,3.280243893,6.78,19408.48,12299.43
2016/5/21 5:15,-0.88,2.99,13.12,27.53,900.93,3.116809266,7.02,21139.51,13453.76
2016/5/21 5:30,-0.88,2.91,13.26,27.22,900.86,3.040148023,7.08,21620.4,13654.92
2016/5/21 5:45,-0.9,2.96,13.4,26.97,900.8,3.093800252,6.91,20434.04,12910.42
2016/5/21 6:00,-0.97,3.1,13.53,26.75,900.74,3.248214894,7.05,21441.86,13567.91
2016/5/21 6:15,-1.04,3.26,13.67,26.53,900.8,3.421870833,7.09,21730.03,13786.56
2016/5/21 6:30,-1.07,3.4,13.8,26.31,900.87,3.564393357,7.25,22898.18,15016.91
2016/5/21 6:45,-1.04,3.45,13.9,26.17,900.72,3.603345668,7.16,22296.23,14291.57
2016/5/21 7:00,-0.96,3.41,13.98,26.07,900.38,3.542555575,7.03,21303.13,13454.66
2016/5/21 7:15,-0.88,3.33,14.07,25.99,900.15,3.444314155,6.62,18334.57,11335.75
2016/5/21 7:30,-0.83,3.29,14.17,25.94,899.95,3.393081196,6.15,15383.2,9411.73
2016/5/21 7:45,-0.79,3.32,14.26,25.9,899.81,3.412696881,6.11,14947.69,8926.63
2016/5/21 8:00,-0.78,3.48,14.35,25.86,899.71,3.566342664,6.33,16219.95,9808.47
2016/5/21 8:15,-0.84,3.78,14.43,25.81,899.64,3.872208672,6.75,19222.8,11633.64
2016/5/21 8:30,-1.01,4.14,14.5,25.76,899.56,4.261419951,6.79,19569.88,12047.41
2016/5/21 8:45,-1.19,4.44,14.55,25.7,899.46,4.596705342,6.23,15666.47,9648.78
2016/5/21 9:00,-1.28,4.61,14.59,25.63,899.36,4.784401739,6.03,14160.05,8395
2016/5/21 9:15,-1.4,4.71,14.62,25.57,899.27,4.91366462,6.04,14238.46,8244.84
2016/5/21 9:30,-1.5,4.74,14.65,25.53,899.15,4.971679797,6.29,15851.7,9331.02
2016/5/21 9:45,-1.55,4.66,14.68,25.48,899.14,4.911018224,6.49,17228.2,10498.81
2016/5/21 10:00,-1.57,4.53,14.71,25.4,899.1,4.794350842,6.57,18063.46,11084.8
2016/5/21 10:15,-1.6,4.41,14.73,25.3,899.07,4.691279143,6.72,19058.63,11793.32
2016/5/21 10:30,-1.62,4.3,14.76,25.19,899.05,4.595040805,6.83,19816.2,11052.37
2016/5/21 10:45,-1.67,4.25,14.77,25.09,899.05,4.566333321,6.81,19604.06,11070.52
2016/5/21 11:00,-1.74,4.29,14.78,25,899.04,4.629438411,6.85,19937.98,11064.87
2016/5/21 11:15,-1.84,4.39,14.75,24.92,899.05,4.760010504,6.67,18740.44,10277.01
2016/5/21 11:30,-2,4.59,14.71,24.84,899.05,5.006805369,6.54,17874.89,10570.18
2016/5/21 11:45,-2.22,4.91,14.61,24.83,899.13,5.388552681,6.09,15542.81,9080.51
2016/5/21 12:00,-2.53,5.34,14.45,24.94,899.13,5.909018531,5.76,13296.2,7542.57
2016/5/21 12:15,-2.78,5.59,14.23,25.37,899.26,6.243116209,5.79,13335.17,7484.97
2016/5/21 12:30,-2.9,5.47,14.03,26.12,899.55,6.191195361,5.45,12150.44,7124.98
2016/5/21 12:45,-3.02,5.21,13.79,27.03,899.61,6.022001328,4.85,9586.9,5195.7
2016/5/21 13:00,-3.25,5.4,13.51,27.73,899.53,6.302578837,4.18,6324.54,2985.43
2016/5/21 13:15,-3.44,5.8,13.19,28.29,899.53,6.743411599,3.76,4248.64,2030.31
2016/5/21 13:30,-3.53,6.19,12.87,28.69,899.46,7.125798201,3.31,3454.18,1489.85
2016/5/21 13:45,-3.62,6.52,12.59,28.78,899.46,7.457533104,2.78,2340.69,544.68
2016/5/21 14:00,-3.77,6.84,12.35,28.78,899.43,7.810153648,2.82,2493.35,763.99
2016/5/21 14:15,-3.92,7.09,12.14,28.9,899.42,8.101512205,3.14,3201.99,726.86
2016/5/21 14:30,-4.04,7.29,11.93,29.08,899.41,8.334608569,3.84,4834.66,2213.04
2016/5/21 14:45,-4.15,7.47,11.74,29.32,899.43,8.545373017,3.06,2675.51,898.63
2016/5/21 15:00,-4.21,7.57,11.56,29.58,899.48,8.661928192,3.33,3183.12,1242.02
2016/5/21 15:15,-4.25,7.59,11.39,29.78,899.53,8.698884986,3.39,3614.87,1515.82
2016/5/21 15:30,-4.25,7.52,11.23,29.84,899.61,8.637875896,3.81,4698.26,2098.99
2016/5/21 15:45,-4.21,7.4,11.08,29.84,899.66,8.513759452,4.16,5388.7,2792.74
2016/5/21 16:00,-4.61,7.49,10.42,27.46,899.58,8.795009949,3.9,4716.28,2405.22
2016/5/21 16:15,-4.78,7.31,10.32,27.11,899.53,8.734099839,3.25,3026.17,1212.39
2016/5/21 16:30,-4.98,7.23,10.24,26.82,899.5,8.779140049,3.46,3401.96,1237.39
2016/5/21 16:45,-5.16,7.31,10.19,26.48,899.48,8.94772038,4,4740.11,2556.32
2016/5/21 17:00,-5.3,7.46,10.14,26.1,899.44,9.151043656,4.13,5387.22,2970.9
2016/5/21 17:15,-5.41,7.43,10.11,25.74,899.41,9.190919432,3.69,4068.34,1997.82
2016/5/21 17:30,-5.44,7.27,10.06,25.58,899.4,9.080005507,3.64,3587.1,1732.19
2016/5/21 17:45,-5.41,6.95,9.95,25.73,899.38,8.807417329,3.29,2877.51,1203.79
2016/5/21 18:00,-5.59,5.77,9.63,26.74,899.36,8.033741345,3.35,3078.62,1234.96
2016/5/21 18:15,-6.25,3.93,9.26,28.04,899.41,7.382912704,2.67,1946.68,410.36
2016/5/21 18:30,-6.57,3.09,8.94,29.32,899.5,7.260371891,2.09,1175.8,67.32
2016/5/21 18:45,-6.7,3.29,8.74,30.28,899.39,7.464187833,2.15,1244.15,111.78
2016/5/21 19:00,-6.75,3.9,8.57,31.49,899.22,7.795671876,2.03,1090.72,-7.12
2016/5/21 19:15,-6.55,4.75,8.51,32.35,899.01,8.091044432,2.18,1232.8,-10.83
2016/5/21 19:30,-6.09,5.57,8.53,32.27,898.76,8.253060039,2.34,1447.67,81.21
2016/5/21 19:45,-5.58,6.18,8.57,31.79,898.54,8.326391776,2.77,1954.33,278.2
2016/5/21 20:00,-5.1,6.67,8.59,31.21,898.3,8.396362308,2.87,2063.18,361.64
2016/5/21 20:15,-4.67,7.08,8.63,30.51,898.1,8.481468033,2.45,1465.94,64.43
2016/5/21 20:30,-4.28,7.39,8.67,29.78,897.91,8.539935597,2.3,1301.37,26.79
2016/5/21 20:45,-3.91,7.67,8.71,29.11,897.78,8.609123068,2.62,1673.59,123.91
2016/5/21 21:00,-3.6,7.92,8.75,28.51,897.67,8.699793101,2.34,1318.41,-35.75
2016/5/21 21:15,-3.37,8.2,8.79,27.97,897.57,8.86548927,1.57,469.15,-73.84
2016/5/21 21:30,-3.25,8.49,8.82,27.49,897.48,9.090797545,0.83,89.32,-63.17
2016/5/21 21:45,-3.25,8.76,8.86,27.06,897.4,9.343452253,0.22,11.82,-61.78
2016/5/21 22:00,-3.34,8.99,8.9,26.65,897.42,9.590396238,0.44,40.67,-62.38
2016/5/21 22:15,-3.47,9.2,8.92,26.36,897.45,9.832644609,2.65,4701.25,2512.5
2016/5/21 22:30,-3.62,9.39,8.93,26.11,897.43,10.06362261,6.71,20570.58,13268.4
2016/5/21 22:45,-3.75,9.52,8.95,25.83,897.42,10.23195485,7.51,25107.24,18292.28
2016/5/21 23:00,-3.86,9.53,8.98,25.55,897.35,10.28204746,6.48,20159.4,14327.74
2016/5/21 23:15,-3.95,9.39,9.03,25.41,897.34,10.18698189,4.36,8451.05,4584.27
2016/5/21 23:30,-3.98,9.06,9.12,25.49,897.29,9.895655612,6.06,17839.05,10122.19
2016/5/21 23:45,-3.95,8.59,9.27,25.68,897.24,9.454660227,7.17,22744.66,14471.92
2016/5/22 0:00,-3.9,8.05,9.44,25.92,897.22,8.944970654,7.38,24007.14,15697.84
2016/5/22 0:15,-3.82,7.53,9.7,26.03,897.26,8.443535989,7.32,23569,15374.12
2016/5/22 0:30,-3.69,7.07,9.97,26.02,897.5,7.975023511,6.94,20909.61,13342.28
2016/5/22 0:45,-3.56,6.91,10.29,25.6,897.38,7.773139649,7.49,25005.89,16406.49
2016/5/22 1:00,-3.53,6.29,10.4,26.43,897.48,7.212835781,7.27,23382.42,15730.68
2016/5/22 1:15,-3.54,6.21,10.58,26.56,897.5,7.148125628,7.42,24466.53,16449.19
2016/5/22 1:30,-3.5,6.74,10.86,25.28,897.31,7.594577013,7.23,22959.25,14970.77
2016/5/22 1:45,-3.6,7.24,11.1,24.42,897.14,8.085641595,7.54,25074.28,15941.98
2016/5/22 2:00,-3.73,7.43,11.28,24.06,897.04,8.313711566,7.81,27087.77,17087.05
2016/5/22 2:15,-3.81,7.52,11.48,23.67,896.91,8.430094899,7.95,28194.16,19150.66
2016/5/22 2:30,-3.84,7.46,11.63,23.51,896.83,8.390303928,8.41,31558.07,22116.04
2016/5/22 2:45,-3.94,7.23,11.78,23.44,896.8,8.233863006,8.65,33402.42,24175.73
2016/5/22 3:00,-3.94,6.95,11.92,23.32,896.81,7.989123857,9.06,36282.97,25318.69
2016/5/22 3:15,-3.98,6.69,12.05,23.26,896.84,7.784375376,9.79,41389.3,25224.81
2016/5/22 3:30,-4.01,6.33,12.17,23.22,896.84,7.493263641,10.18,43853.3,21853.43
2016/5/22 3:45,-3.91,5.93,12.31,23.16,896.85,7.103027524,10.48,45184.88,20914.88
2016/5/22 4:00,-3.9,5.67,12.46,23.12,896.83,6.881780293,10.74,46433.04,14089.14
2016/5/22 4:15,-3.82,5.52,12.58,23.23,896.81,6.712883136,10.68,46369.97,14109.72
2016/5/22 4:30,-3.68,5.34,12.73,23.22,896.77,6.485213952,10.44,45058.81,20453.51
2016/5/22 4:45,-3.71,5.25,12.87,23.25,896.71,6.428576825,10.57,45482.72,34035.38
2016/5/22 5:00,-3.78,5.08,12.99,23.32,896.68,6.332045483,10.45,45074.46,35148.77
2016/5/22 5:15,-3.83,4.81,13.13,23.17,896.63,6.148577071,10.39,45089.55,34555.7
2016/5/22 5:30,-3.92,4.79,13.27,22.97,896.56,6.189547641,10.2,43610.75,31838.61
2016/5/22 5:45,-3.92,4.94,13.37,23.01,896.5,6.30634601,10.07,42698.26,34133.19
2016/5/22 6:00,-3.83,4.89,13.45,22.99,896.43,6.211360559,9.76,40525.99,33295.65
2016/5/22 6:15,-3.83,4.59,13.57,22.77,896.45,5.978043158,9.7,39933.72,32852.75
2016/5/22 6:30,-3.81,4.22,13.74,22.35,896.69,5.685463921,9.44,38486.93,30705.54
2016/5/22 6:45,-3.91,4.1,13.86,22.14,896.46,5.665518511,9.45,38631.9,30931.25
2016/5/22 7:00,-3.91,4.11,13.93,22.15,896.17,5.67275947,9.4,38444.74,30760.24
2016/5/22 7:15,-3.84,4.15,13.99,22.26,895.92,5.654033958,9.29,37633.53,29692.61
2016/5/22 7:30,-3.84,4.13,14.05,22.37,895.66,5.639370532,9.29,37691.19,29838.13
2016/5/22 7:45,-3.82,4.06,14.12,22.41,895.53,5.574585186,8.93,35286.28,26804.9
2016/5/22 8:00,-3.85,4.03,14.2,22.44,895.39,5.573454943,8.71,33666.08,25182.14
2016/5/22 8:15,-3.88,4,14.26,22.47,895.26,5.572647486,8.48,32031.16,23281.13
2016/5/22 8:30,-3.87,3.91,14.33,22.45,895.21,5.501363467,8.27,30480.55,21824.88
2016/5/22 8:45,-3.87,3.69,14.39,22.39,895.14,5.34724228,7.84,27296.56,18536.47
2016/5/22 9:00,-3.89,3.43,14.45,22.29,895.04,5.186231773,7.77,26667.93,17767.33
2016/5/22 9:15,-3.96,3.21,14.5,22.18,895.03,5.09761709,8.04,28715.2,19713.77
2016/5/22 9:30,-4.08,3,14.54,22.05,894.95,5.064227483,8.31,30713.97,21638.98
2016/5/22 9:45,-4.17,2.78,14.57,21.9,894.88,5.011716273,8.39,31330.34,22396.26
2016/5/22 10:00,-4.25,2.61,14.6,21.73,894.81,4.987444235,8.33,30900.74,19438.91
2016/5/22 10:15,-4.35,2.48,14.61,21.58,894.74,5.007284693,8.47,31963.9,23104.88
2016/5/22 10:30,-4.46,2.34,14.63,21.42,894.74,5.036586145,8.49,32100.01,23085.95
2016/5/22 10:45,-4.58,2.26,14.62,21.27,894.66,5.107249749,8.26,30430.95,21511.98
2016/5/22 11:00,-4.68,2.34,14.6,21.13,894.64,5.232399067,8.33,30974.46,21914.09
2016/5/22 11:15,-4.7,2.62,14.56,21.09,894.63,5.380929288,8.49,32154.08,23367.42
2016/5/22 11:30,-4.59,3.11,14.48,21.12,894.65,5.544384547,8.35,31279.17,22631.58
2016/5/22 11:45,-4.41,3.64,14.35,21.32,894.67,5.718190273,7.65,26214.03,17732.2
2016/5/22 12:00,-4.28,4.01,14.19,21.53,894.7,5.865023444,7.5,25153.36,17632.18
2016/5/22 12:15,-4.12,4.1,14.01,22.01,894.82,5.812434946,7.21,23005.29,15499.47
2016/5/22 12:30,-3.83,3.82,13.83,22.99,895.12,5.409371498,6.69,19332.3,10462.45
2016/5/22 12:45,-3.81,3.69,13.58,23.61,895.09,5.303979638,6.4,17460.32,8763.3
2016/5/22 13:00,-3.89,3.65,13.29,24.19,894.99,5.334285332,6.43,17519.47,9116.25
2016/5/22 13:15,-4.06,3.79,12.97,24.7,894.91,5.554070579,6.39,16994.92,10427.07
2016/5/22 13:30,-4.25,4.06,12.6,25.24,894.71,5.877593045,6.23,15987.4,9795.51
2016/5/22 13:45,-4.4,4.53,12.27,25.27,894.71,6.315132619,5.52,11800.16,7070.67
2016/5/22 14:00,-4.48,5.15,12.02,25.07,894.7,6.825899208,5.43,11304.76,6725.52
2016/5/22 14:15,-4.55,5.71,11.85,24.74,894.68,7.301136898,5.54,11783.53,7014.99
2016/5/22 14:30,-4.6,6.04,11.74,24.37,894.75,7.59220653,4.6,7360.94,4046.78
2016/5/22 14:45,-4.68,6.15,11.65,24.08,894.8,7.728188662,4.79,8789.94,4717.15
2016/5/22 15:00,-4.78,6.11,11.56,23.83,894.84,7.757609168,4.97,9531.21,5360.88
2016/5/22 15:15,-4.83,6.01,11.48,23.63,894.91,7.710317763,4.2,6385.7,3039.6
2016/5/22 15:30,-4.84,5.93,11.4,23.45,894.94,7.654443154,4.86,8582.33,4470.56
2016/5/22 15:45,-4.88,5.88,11.32,23.27,894.96,7.641256441,4.02,5359.74,2752.19
2016/5/22 16:00,-5.32,7.18,12.12,26.25,894.84,8.936151297,4.11,5633.59,2689.08
2016/5/22 16:15,-5.6,6.92,12.02,26.12,894.65,8.902044709,4.27,5974.72,3206.22
2016/5/22 16:30,-5.9,6.65,11.94,25.99,894.58,8.890022497,4.02,5321.3,2747.79
2016/5/22 16:45,-6.18,6.46,11.86,25.87,894.51,8.940022371,4.01,5240.07,2597.16
2016/5/22 17:00,-6.41,6.4,11.78,25.77,894.42,9.058040627,3.92,5029.48,2624.8
2016/5/22 17:15,-6.56,6.47,11.73,25.59,894.36,9.21382114,4.07,5572.79,2660.71
2016/5/22 17:30,-6.68,6.62,11.7,25.35,894.29,9.404615888,3.59,3861.61,1827.83
2016/5/22 17:45,-6.71,6.85,11.68,25.07,894.25,9.588878975,3.57,3587.77,1701.59
2016/5/22 18:00,-6.67,7.12,11.67,24.79,894.2,9.756192905,3.83,4426.94,2213.09
2016/5/22 18:15,-6.59,7.3,11.65,24.53,894.08,9.834536085,4.04,5204.77,2750.68
2016/5/22 18:30,-6.48,7.46,11.62,24.3,893.89,9.881396662,4.39,6300.64,3360.4
2016/5/22 18:45,-6.43,7.62,11.53,24.26,893.69,9.970421255,4.44,6464.02,3673.94
2016/5/22 19:00,-6.46,7.75,11.4,24.28,893.55,10.08930622,4.01,5032.79,2581.6
2016/5/22 19:15,-6.41,7.96,11.28,24.05,893.37,10.2200636,4.1,5016.05,2703.69
2016/5/22 19:30,-6.3,8.23,11.23,23.64,893.25,10.36450192,4,4664.96,2492.03
2016/5/22 19:45,-6.21,8.48,11.18,23.36,893.18,10.51068504,4.67,7280.48,4069.48
2016/5/22 20:00,-6.12,8.71,11.13,23.3,893.05,10.64511625,5.29,9910.05,5775.86
2016/5/22 20:15,-6,8.9,11.09,23.3,892.96,10.73359213,4.95,8580.78,4936.27
2016/5/22 20:30,-5.87,9.02,11.07,23.22,892.88,10.76184464,5.83,12721.61,7495.7
2016/5/22 20:45,-5.78,8.98,11.05,23.08,892.78,10.67936328,6.44,16885.68,10015.45
2016/5/22 21:00,-5.63,8.73,11.01,23.02,892.72,10.38796419,6.41,16724.87,9999.34
2016/5/22 21:15,-5.41,8.43,10.92,23.04,892.67,10.01663616,6.56,17827.44,10840.75
2016/5/22 21:30,-5.25,8.18,10.85,23.03,892.6,9.719819957,6.64,18356.26,11341.27
2016/5/22 21:45,-5.23,7.9,10.77,23.05,892.56,9.474328472,6.74,19111.46,12175
2016/5/22 22:00,-5.34,7.58,10.67,23.13,892.6,9.272108714,7.31,23438.72,15804.01
2016/5/22 22:15,-5.53,7.22,10.57,23.28,892.68,9.09446535,8.03,28761.61,20710.71
2016/5/22 22:30,-5.8,6.8,10.44,23.53,892.71,8.937561189,9.08,36224.31,28466.24
2016/5/22 22:45,-6.14,6.25,10.28,23.85,892.74,8.76139829,9.46,37995.25,30968.03
2016/5/22 23:00,-6.54,5.52,10.11,24.19,892.77,8.558154007,10.29,43879.77,32664.69
2016/5/22 23:15,-6.95,4.85,9.99,24.74,892.81,8.474963127,10.76,45322.34,36774.95
2016/5/22 23:30,-7.27,4.34,10.01,25.22,892.84,8.466906165,10.6,44889.45,39029.16
2016/5/22 23:45,-7.5,3.93,10.15,25.62,892.82,8.467284098,10.53,44289.76,38395.26
2016/5/23 0:00,-7.7,3.58,10.33,25.99,892.87,8.49154874,10.22,42602.99,36572.36
2016/5/23 0:15,-7.86,3.28,10.57,26.29,892.83,8.516924327,9.9,41088.3,34164.79
2016/5/23 0:30,-7.99,2.93,10.81,26.55,892.77,8.510287892,9.97,40787.13,34371.11
2016/5/23 0:45,-8.21,2.59,11.02,26.92,892.81,8.608844289,9.87,41348.85,33584.22
2016/5/23 1:00,-8.33,1.88,11,28.6,892.93,8.539514038,9.85,41300.17,32213.47
2016/5/23 1:15,-8.83,2.02,11.19,28.48,892.94,9.058106866,10.24,43474.99,28247.89
2016/5/23 1:30,-8.9,2.29,11.44,27.69,892.98,9.189891185,10,42472.18,22542.01
2016/5/23 1:45,-8.83,2.54,11.75,26.63,893,9.188062908,10.15,43160.54,17925.59
2016/5/23 2:00,-8.67,2.68,12.07,25.49,892.94,9.074761705,10.32,43570.72,16736.71
2016/5/23 2:15,-8.51,2.8,12.36,24.47,892.9,8.958800143,10.08,42440.78,16943.17
2016/5/23 2:30,-8.27,2.85,12.59,23.86,892.89,8.747308157,9.89,41220.99,21065.89
2016/5/23 2:45,-8.01,2.94,12.81,23.25,892.9,8.532508424,10.06,42041.32,22492.13
2016/5/23 3:00,-7.69,2.9,12.99,22.83,892.95,8.21864344,10.04,42618.68,24037.5
2016/5/23 3:15,-7.34,2.9,13.18,22.43,893.03,7.892122655,9.66,40429.28,23931.31
2016/5/23 3:30,-7.03,2.93,13.34,22.12,893.09,7.616153885,9.03,35897.23,23037.48
2016/5/23 3:45,-6.79,2.98,13.49,21.92,893.13,7.415153404,8.47,31844.15,22068.88
2016/5/23 4:00,-6.57,3.18,13.63,21.73,893.14,7.299130085,8.27,30279.66,20808.79
2016/5/23 4:15,-6.44,3.38,13.77,21.58,893.14,7.273101127,7.9,27734.41,17676.33
2016/5/23 4:30,-6.35,3.56,13.86,21.61,893.15,7.279842031,7.87,27629.15,15313.67
2016/5/23 4:45,-6.13,3.67,13.93,21.72,893.17,7.14463435,7.9,27788.28,13648.36
2016/5/23 5:00,-5.93,3.71,14.01,21.82,893.16,6.994926733,8.55,32680.16,12997.67
2016/5/23 5:15,-5.92,3.82,14.07,21.94,893.16,7.045480821,9.13,36787.96,13047.79
2016/5/23 5:30,-5.96,3.61,14.14,22.08,893.13,6.968048507,9.05,36302.53,15088.86
2016/5/23 5:45,-6.22,3.38,14.21,22.29,893.12,7.079039483,8.86,34642.06,16304.79
2016/5/23 6:00,-6.44,3.31,14.24,22.57,893.1,7.240835587,9.24,37118.77,18251.13
2016/5/23 6:15,-6.47,3.2,14.27,22.79,893.06,7.218095317,9.31,37786.13,18875.91
2016/5/23 6:30,-6.47,3.09,14.35,22.91,893.2,7.170006973,9.51,38740.47,19280.14
2016/5/23 6:45,-6.53,2.93,14.42,23.05,893.2,7.157220131,9.68,40423.04,18705.14
2016/5/23 7:00,-6.59,2.7,14.47,23.17,893.04,7.121664131,9.7,40529.09,20802.14
2016/5/23 7:15,-6.72,2.37,14.53,23.18,892.89,7.125678915,9.71,40690.19,19649
2016/5/23 7:30,-7.01,1.99,14.59,23.12,892.72,7.286988404,9.86,40956.65,19030.49
2016/5/23 7:45,-7.31,1.65,14.64,23.04,892.63,7.493904189,9.4,37990.76,28621.08
2016/5/23 8:00,-7.57,1.37,14.69,22.98,892.57,7.692970818,8.75,33839.46,25550.87
2016/5/23 8:15,-7.79,1.06,14.72,22.97,892.55,7.861787329,8.51,32243.41,23829.14
2016/5/23 8:30,-7.97,0.76,14.75,22.95,892.56,8.006153883,7.95,28118.85,19926.28
2016/5/23 8:45,-8.03,0.6,14.77,22.9,892.57,8.05238474,7.62,25732.57,17928.57
2016/5/23 9:00,-7.92,0.54,14.81,22.79,892.57,7.938387746,7.99,28625.53,20341.78
2016/5/23 9:15,-7.78,0.55,14.87,22.67,892.57,7.799416645,8.9,35311.55,21112.47
2016/5/23 9:30,-7.7,0.56,14.91,22.57,892.58,7.72033678,8.97,35863.46,22373.81
